Year,Month,Region,Commodity,Unit,Priceflag,Pricetype,Currency,Price,Usdprice,Amount Produced(Tonnes),Annual Rainfall,Annual Temperature,,,,,,,,,,,,,,,,
2016    ,August,Western,Maize,KG,actual,Retail,KES,25.5,0.2495,"35,059.57",25.8,28,,,,,,,,,,,,,,,,
2016    ,September,Western,Maize,KG,actual,Retail,KES,25.7,0.2518,"45,076.59",15.3,27.9,,,,,,,,,,,,,,,,
2016    ,October ,Western,Maize,KG,actual,Retail,KES,25.3,0.2462,"50,085.10",5.6,27.8,,,,,,,,,,,,,,,,
2016    ,November,Western,Maize,KG,actual,Retail,KES,25.4,0.2483,"50,085.10",95.4,27.7,,,,,,,,,,,,,,,,
2016    ,December,Western,Maize,KG,actual,Retail,KES,25.2,0.2462,"50,085.10",85.3,27.6,,,,,,,,,,,,,,,,
2016    ,January,Rift Valley,Maize,KG,actual,Retail,KES,26.7,0.261,"116,865.07",95.5,28.5,,,,,,,,,,,,,,,,
2016    ,February,Rift Valley,Maize,KG,actual,Retail,KES,26.5,0.2586,"116,865.07",85.4,28.4,,,,,,,,,,,,,,,,
2016    ,March,Rift Valley,Maize,KG,actual,Retail,KES,26.6,0.2598,"116,865.07",75.6,28.3,,,,,,,,,,,,,,,,
2016    ,April,Rift Valley,Maize,KG,actual,Retail,KES,26.8,0.2621,"133,560.08",65.7,28.2,,,,,,,,,,,,,,,,
2016    ,May,Rift Valley,Maize,KG,actual,Retail,KES,26.3,0.2574,"150,255.09",55.8,28.1,,,,,,,,,,,,,,,,
2016    ,June,Rift Valley,Maize,KG,actual,Retail,KES,26.7,0.261,"133,560.08",45.7,28,,,,,,,,,,,,,,,,
2016    ,July,Rift Valley,Maize,KG,actual,Retail,KES,26.5,0.2586,"133,560.08",35.6,27.9,,,,,,,,,,,,,,,,
2016    ,August,Rift Valley,Maize,KG,actual,Retail,KES,26.6,0.2598,"116,865.07",25.8,28,,,,,,,,,,,,,,,,
2016    ,September,Rift Valley,Maize,KG,actual,Retail,KES,26.8,0.2621,"150,255.09",15.3,27.9,,,,,,,,,,,,,,,,
2016    ,October ,Rift Valley,Maize,KG,actual,Retail,KES,26.3,0.2574,"166,950.10",5.6,27.8,,,,,,,,,,,,,,,,
2016    ,November,Rift Valley,Maize,KG,actual,Retail,KES,26.7,0.261,"166,950.10",95.4,27.7,,,,,,,,,,,,,,,,
2016    ,December,Rift Valley,Maize,KG,actual,Retail,KES,26.5,0.2593,"166,950.10",85.3,27.6,,,,,,,,,,,,,,,,
2016    ,January,Central,Maize,KG,actual,Retail,KES,41.2,0.4028,"18,698.47",95.5,28.5,,,,,,,,,,,,,,,,
2016    ,February,Central,Maize,KG,actual,Retail,KES,41.4,0.4052,"18,698.47",85.4,28.4,,,,,,,,,,,,,,,,
2016    ,March,Central,Maize,KG,actual,Retail,KES,41.3,0.404,"18,698.47",75.6,28.3,,,,,,,,,,,,,,,,
2016    ,April,Central,Maize,KG,actual,Retail,KES,41.5,0.4064,"21,369.68",65.7,28.2,,,,,,,,,,,,,,,,
2016    ,May,Central,Maize,KG,actual,Retail,KES,41.1,0.4008,"24,040.89",55.8,28.1,,,,,,,,,,,,,,,,
2016    ,June,Central,Maize,KG,actual,Retail,KES,41.2,0.4028,"21,369.68",45.7,28,,,,,,,,,,,,,,,,
2016    ,July,Central,Maize,KG,actual,Retail,KES,41.4,0.4052,"21,369.68",35.6,27.9,,,,,,,,,,,,,,,,
2016    ,August,Central,Maize,KG,actual,Retail,KES,41.3,0.404,"18,698.47",25.8,28,,,,,,,,,,,,,,,,
2016    ,September,Central,Maize,KG,actual,Retail,KES,41.5,0.4064,"24,040.89",15.3,27.9,,,,,,,,,,,,,,,,
2016    ,October ,Central,Maize,KG,actual,Retail,KES,41.1,0.4008,"26,712.10",5.6,27.8,,,,,,,,,,,,,,,,
2016    ,November,Central,Maize,KG,actual,Retail,KES,41.2,0.4028,"26,712.10",95.4,27.7,,,,,,,,,,,,,,,,
2016    ,December,Central,Maize,KG,actual,Retail,KES,41,0.4008,"26,712.10",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,Coast,Maize,KG,actual,Retail,KES,37.87,0.3651,"13,377",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,Coast,Maize,KG,actual,Retail,KES,37.57,0.3624,"13,377",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,Coast,Maize,KG,actual,Retail,KES,37.77,0.3643,"13,377",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,Coast,Maize,KG,actual,Retail,KES,37.97,0.3662,"15,288",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,Coast,Maize,KG,actual,Retail,KES,37.47,0.3614,"17,199",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,Coast,Maize,KG,actual,Retail,KES,37.67,0.3634,"15,288",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,Coast,Maize,KG,actual,Retail,KES,37.57,0.3624,"15,288",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,Coast,Maize,KG,actual,Retail,KES,37.77,0.3643,"13,377",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,Coast,Maize,KG,actual,Retail,KES,37.97,0.3662,"17,199",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,Coast,Maize,KG,actual,Retail,KES,37.47,0.3614,"19,110",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,Coast,Maize,KG,actual,Retail,KES,37.67,0.3634,"19,110",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,Coast,Maize,KG,actual,Retail,KES,37.67,0.3634,"19,110",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,Central,Maize,KG,actual,Retail,KES,38.76,0.3738,"8,920.10",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,Central,Maize,KG,actual,Retail,KES,38.36,0.3698,"8,920.10",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,Central,Maize,KG,actual,Retail,KES,38.56,0.3718,"8,920.10",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,Central,Maize,KG,actual,Retail,KES,38.76,0.3738,"10,194.40",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,Central,Maize,KG,actual,Retail,KES,38.16,0.3679,"11,468.70",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,Central,Maize,KG,actual,Retail,KES,38.36,0.3698,"10,194.40",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,Central,Maize,KG,actual,Retail,KES,38.56,0.3718,"10,194.40",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,Central,Maize,KG,actual,Retail,KES,38.36,0.3698,"8,920.10",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,Central,Maize,KG,actual,Retail,KES,38.76,0.3738,"11,468.70",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,Central,Maize,KG,actual,Retail,KES,38.16,0.3679,"12,743",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,Central,Maize,KG,actual,Retail,KES,38.36,0.3698,"12,743",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,Central,Maize,KG,actual,Retail,KES,38.61,0.3724,"12,743",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,Western,Maize,KG,actual,Retail,KES,35.96,0.347,"13,378.40",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,Western,Maize,KG,actual,Retail,KES,35.56,0.3431,"13,378.40",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,Western,Maize,KG,actual,Retail,KES,35.76,0.3451,"13,378.40",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,Western,Maize,KG,actual,Retail,KES,35.96,0.347,"15,289.60",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,Western,Maize,KG,actual,Retail,KES,35.36,0.3411,"17,200.80",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,Western,Maize,KG,actual,Retail,KES,35.56,0.3431,"15,289.60",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,Western,Maize,KG,actual,Retail,KES,35.76,0.3451,"15,289.60",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,Western,Maize,KG,actual,Retail,KES,35.56,0.3431,"13,378.40",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,Western,Maize,KG,actual,Retail,KES,35.96,0.347,"17,200.80",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,Western,Maize,KG,actual,Retail,KES,35.36,0.3411,"19,112",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,Western,Maize,KG,actual,Retail,KES,35.56,0.3431,"19,112",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,Western,Maize,KG,actual,Retail,KES,35.81,0.3454,"19,112",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,North Eastern,Maize,KG,actual,Retail,KES,64.2,0.6195,"13,373.50",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,North Eastern,Maize,KG,actual,Retail,KES,63.9,0.6166,"13,373.50",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,North Eastern,Maize,KG,actual,Retail,KES,64.1,0.6186,"13,373.50",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,North Eastern,Maize,KG,actual,Retail,KES,64.3,0.6206,"15,284",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,North Eastern,Maize,KG,actual,Retail,KES,63.8,0.6156,"17,194.50",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,North Eastern,Maize,KG,actual,Retail,KES,64,0.6175,"15,284",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,North Eastern,Maize,KG,actual,Retail,KES,63.9,0.6166,"15,284",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,North Eastern,Maize,KG,actual,Retail,KES,64.1,0.6186,"13,373.50",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,North Eastern,Maize,KG,actual,Retail,KES,64.3,0.6206,"17,194.50",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,North Eastern,Maize,KG,actual,Retail,KES,63.8,0.6156,"19,105",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,North Eastern,Maize,KG,actual,Retail,KES,64,0.6175,"19,105",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,North Eastern,Maize,KG,actual,Retail,KES,64,0.6173,"19,105",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,Eastern,Maize,KG,actual,Retail,KES,47.2,0.4561,"22,295",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,Eastern,Maize,KG,actual,Retail,KES,46.9,0.4532,"22,295",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,Eastern,Maize,KG,actual,Retail,KES,47.1,0.4551,"22,295",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,Eastern,Maize,KG,actual,Retail,KES,47.3,0.457,"25,480",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,Eastern,Maize,KG,actual,Retail,KES,46.8,0.4523,"28,665",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,Eastern,Maize,KG,actual,Retail,KES,47,0.4542,"25,480",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,Eastern,Maize,KG,actual,Retail,KES,46.9,0.4532,"25,480",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,Eastern,Maize,KG,actual,Retail,KES,47.1,0.4551,"22,295",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,Eastern,Maize,KG,actual,Retail,KES,47.3,0.457,"28,665",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,Eastern,Maize,KG,actual,Retail,KES,46.8,0.4523,"31,850",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,Eastern,Maize,KG,actual,Retail,KES,47,0.4542,"31,850",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,Eastern,Maize,KG,actual,Retail,KES,47,0.4534,"31,850",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,Rift Valley,Maize,KG,actual,Retail,KES,31.97,0.3085,"122,657.50",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,Rift Valley,Maize,KG,actual,Retail,KES,31.67,0.3054,"122,657.50",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,Rift Valley,Maize,KG,actual,Retail,KES,31.87,0.3073,"122,657.50",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,Rift Valley,Maize,KG,actual,Retail,KES,32.07,0.3093,"140,180",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,Rift Valley,Maize,KG,actual,Retail,KES,31.57,0.3044,"157,702.50",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,Rift Valley,Maize,KG,actual,Retail,KES,31.77,0.3063,"140,180",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,Rift Valley,Maize,KG,actual,Retail,KES,31.67,0.3054,"140,180",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,Rift Valley,Maize,KG,actual,Retail,KES,31.87,0.3073,"122,657.50",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,Rift Valley,Maize,KG,actual,Retail,KES,32.07,0.3093,"157,702.50",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,Rift Valley,Maize,KG,actual,Retail,KES,31.57,0.3044,"175,225",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,Rift Valley,Maize,KG,actual,Retail,KES,31.77,0.3063,"175,225",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,Rift Valley,Maize,KG,actual,Retail,KES,31.77,0.3065,"175,225",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,Nyanza,Maize,KG,actual,Retail,KES,39.93,0.3853,"17,839.50",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,Nyanza,Maize,KG,actual,Retail,KES,39.54,0.3813,"17,839.50",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,Nyanza,Maize,KG,actual,Retail,KES,39.72,0.3832,"17,839.50",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,Nyanza,Maize,KG,actual,Retail,KES,39.91,0.3851,"20,388",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,Nyanza,Maize,KG,actual,Retail,KES,39.44,0.3804,"22,936.50",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,Nyanza,Maize,KG,actual,Retail,KES,39.65,0.3824,"20,388",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,Nyanza,Maize,KG,actual,Retail,KES,39.56,0.3815,"20,388",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,Nyanza,Maize,KG,actual,Retail,KES,39.76,0.3836,"17,839.50",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,Nyanza,Maize,KG,actual,Retail,KES,39.98,0.3857,"22,936.50",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,Nyanza,Maize,KG,actual,Retail,KES,39.43,0.3803,"25,485",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,Nyanza,Maize,KG,actual,Retail,KES,39.69,0.383,"25,485",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,Nyanza,Maize,KG,actual,Retail,KES,39.71,0.383,"25,485",85.3,27.6,,,,,,,,,,,,,,,,
2017    ,January,Nairobi,Maize,KG,actual,Retail,KES,32,0.3088,"11,144",95.5,28.5,,,,,,,,,,,,,,,,
2017    ,February,Nairobi,Maize,KG,actual,Retail,KES,31.7,0.3059,"11,144",85.4,28.4,,,,,,,,,,,,,,,,
2017    ,March,Nairobi,Maize,KG,actual,Retail,KES,31.9,0.3083,"11,144",75.6,28.3,,,,,,,,,,,,,,,,
2017    ,April,Nairobi,Maize,KG,actual,Retail,KES,32.1,0.3103,"12,736",65.7,28.2,,,,,,,,,,,,,,,,
2017    ,May,Nairobi,Maize,KG,actual,Retail,KES,31.5,0.3044,"14,328",55.8,28.1,,,,,,,,,,,,,,,,
2017    ,June,Nairobi,Maize,KG,actual,Retail,KES,31.6,0.3054,"12,736",45.7,28,,,,,,,,,,,,,,,,
2017    ,July,Nairobi,Maize,KG,actual,Retail,KES,31.8,0.3074,"12,736",35.6,27.9,,,,,,,,,,,,,,,,
2017    ,August,Nairobi,Maize,KG,actual,Retail,KES,31.9,0.3083,"11,144",25.8,28,,,,,,,,,,,,,,,,
2017    ,September,Nairobi,Maize,KG,actual,Retail,KES,32.1,0.3103,"14,328",15.3,27.9,,,,,,,,,,,,,,,,
2017    ,October ,Nairobi,Maize,KG,actual,Retail,KES,31.5,0.3044,"15,920",5.6,27.8,,,,,,,,,,,,,,,,
2017    ,November,Nairobi,Maize,KG,actual,Retail,KES,31.6,0.3054,"15,920",95.4,27.7,,,,,,,,,,,,,,,,
2017    ,December,Nairobi,Maize,KG,actual,Retail,KES,31.9,0.3073,"15,920",85.3,27.6,,,,,,,,,,,,,,,,
2018    ,January,Coast,Maize,KG,actual,Retail,KES,32.39,0.3174,"14,048.22",95.5,28.5,,,,,,,,,,,,,,,,
2018    ,February,Coast,Maize,KG,actual,Retail,KES,31.99,0.3135,"14,048.22",85.4,28.4,,,,,,,,,,,,,,,,
2018    ,March,Coast,Maize,KG,actual,Retail,KES,32.19,0.3155,"14,048.22",75.6,28.3,,,,,,,,,,,,,,,,
2018    ,April,Coast,Maize,KG,actual,Retail,KES,32.39,0.3174,"16,055.11",65.7,28.2,,,,,,,,,,,,,,,,
2018    ,May,Coast,Maize,KG,actual,Retail,KES,31.79,0.3116,"18,062.00",55.8,28.1,,,,,,,,,,,,,,,,
2018    ,June,Coast,Maize,KG,actual,Retail,KES,31.99,0.3135,"16,055.11",45.7,28,,,,,,,,,,,,,,,,
2018    ,July,Coast,Maize,KG,actual,Retail,KES,32.19,0.3155,"16,055.11",35.6,27.9,,,,,,,,,,,,,,,,
2018    ,August,Coast,Maize,KG,actual,Retail,KES,31.99,0.3135,"14,048.22",25.8,28,,,,,,,,,,,,,,,,
2018    ,September,Coast,Maize,KG,actual,Retail,KES,32.39,0.3174,"18,062.00",15.3,27.9,,,,,,,,,,,,,,,,
2018    ,October ,Coast,Maize,KG,actual,Retail,KES,31.79,0.3116,"20,068.89",5.6,27.8,,,,,,,,,,,,,,,,
2018    ,November,Coast,Maize,KG,actual,Retail,KES,31.99,0.3135,"20,068.89",95.4,27.7,,,,,,,,,,,,,,,,
2018    ,December,Coast,Maize,KG,actual,Retail,KES,32.19,0.3159,"20,068.89",85.3,27.6,,,,,,,,,,,,,,,,
2018    ,January,Nairobi,Maize,KG,actual,Retail,KES,42.57,0.4172,"11,238.58",95.5,28.5,,,,,,,,,,,,,,,,
2018    ,February,Nairobi,Maize,KG,actual,Retail,KES,42.17,0.4133,"11,238.58",85.4,28.4,,,,,,,,,,,,,,,,
2018    ,March,Nairobi,Maize,KG,actual,Retail,KES,42.37,0.4153,"11,238.58",75.6,28.3,,,,,,,,,,,,,,,,
2018    ,April,Nairobi,Maize,KG,actual,Retail,KES,42.57,0.4172,"12,844.09",65.7,28.2,,,,,,,,,,,,,,,,
2018    ,May,Nairobi,Maize,KG,actual,Retail,KES,41.97,0.4114,"14,449.60",55.8,28.1,,,,,,,,,,,,,,,,
2018    ,June,Nairobi,Maize,KG,actual,Retail,KES,42.17,0.4133,"12,844.09",45.7,28,,,,,,,,,,,,,,,,
2018    ,July,Nairobi,Maize,KG,actual,Retail,KES,42.37,0.4153,"12,844.09",35.6,27.9,,,,,,,,,,,,,,,,
2018    ,August,Nairobi,Maize,KG,actual,Retail,KES,42.17,0.4133,"11,238.58",25.8,28,,,,,,,,,,,,,,,,
2018    ,September,Nairobi,Maize,KG,actual,Retail,KES,42.57,0.4172,"14,449.60",15.3,27.9,,,,,,,,,,,,,,,,
2018    ,October ,Nairobi,Maize,KG,actual,Retail,KES,41.97,0.4114,"16,055.11",5.6,27.8,,,,,,,,,,,,,,,,
2018    ,November,Nairobi,Maize,KG,actual,Retail,KES,42.17,0.4133,"16,055.11",95.4,27.7,,,,,,,,,,,,,,,,
2018    ,December,Nairobi,Maize,KG,actual,Retail,KES,42.27,0.4148,"16,055.11",85.3,27.6,,,,,,,,,,,,,,,,
2018    ,January,North Eastern,Maize,KG,actual,Retail,KES,67.6,0.6625,"14,048.22",95.5,28.5,,,,,,,,,,,,,,,,
2018    ,February,North Eastern,Maize,KG,actual,Retail,KES,67.2,0.6586,"14,048.22",85.4,28.4,,,,,,,,,,,,,,,,
2018    ,March,North Eastern,Maize,KG,actual,Retail,KES,67.4,0.6606,"14,048.22",75.6,28.3,,,,,,,,,,,,,,,,
2018    ,April,North Eastern,Maize,KG,actual,Retail,KES,67.6,0.6625,"16,055.11",65.7,28.2,,,,,,,,,,,,,,,,
2018    ,May,North Eastern,Maize,KG,actual,Retail,KES,67,0.6567,"18,062.00",55.8,28.1,,,,,,,,,,,,,,,,
2018    ,June,North Eastern,Maize,KG,actual,Retail,KES,67.2,0.6586,"16,055.11",45.7,28,,,,,,,,,,,,,,,,
2018    ,July,North Eastern,Maize,KG,actual,Retail,KES,67.4,0.6606,"16,055.11",35.6,27.9,,,,,,,,,,,,,,,,
2018    ,August,North Eastern,Maize,KG,actual,Retail,KES,67.2,0.6586,"14,048.22",25.8,28,,,,,,,,,,,,,,,,
2018    ,September,North Eastern,Maize,KG,actual,Retail,KES,67.6,0.6625,"18,062.00",15.3,27.9,,,,,,,,,,,,,,,,
2018    ,October ,North Eastern,Maize,KG,actual,Retail,KES,67,0.6567,"20,068.89",5.6,27.8,,,,,,,,,,,,,,,,
2018    ,November,North Eastern,Maize,KG,actual,Retail,KES,67.2,0.6586,"20,068.89",95.4,27.7,,,,,,,,,,,,,,,,
2018    ,December,North Eastern,Maize,KG,actual,Retail,KES,67.5,0.6624,"20,068.89",85.3,27.6,,,,,,,,,,,,,,,,
2018    ,January,Nyanza,Maize,KG,actual,Retail,KES,34.63,0.3398,"25,286.80",95.5,28.5,,,,,,,,,,,,,,,,
2018    ,February,Nyanza,Maize,KG,actual,Retail,KES,34.23,0.3357,"25,286.80",85.4,28.4,,,,,,,,,,,,,,,,
2018    ,March,Nyanza,Maize,KG,actual,Retail,KES,34.43,0.3377,"25,286.80",75.6,28.3,,,,,,,,,,,,,,,,
2018    ,April,Nyanza,Maize,KG,actual,Retail,KES,34.63,0.3398,"28,899.20",65.7,28.2,,,,,,,,,,,,,,,,
2018    ,May,Nyanza,Maize,KG,actual,Retail,KES,34.03,0.3337,"32,511.60",55.8,28.1,,,,,,,,,,,,,,,,
2018    ,June,Nyanza,Maize,KG,actual,Retail,KES,34.23,0.3357,"28,899.20",45.7,28,,,,,,,,,,,,,,,,
2018    ,July,Nyanza,Maize,KG,actual,Retail,KES,34.43,0.3377,"28,899.20",35.6,27.9,,,,,,,,,,,,,,,,
2018    ,August,Nyanza,Maize,KG,actual,Retail,KES,34.23,0.3357,"25,286.80",25.8,28,,,,,,,,,,,,,,,,
2018    ,September,Nyanza,Maize,KG,actual,Retail,KES,34.63,0.3398,"32,511.60",15.3,27.9,,,,,,,,,,,,,,,,
2018    ,October ,Nyanza,Maize,KG,actual,Retail,KES,34.03,0.3337,"36,124.00",5.6,27.8,,,,,,,,,,,,,,,,
2018    ,November,Nyanza,Maize,KG,actual,Retail,KES,34.23,0.3357,"36,124.00",95.4,27.7,,,,,,,,,,,,,,,,
2018    ,December,Nyanza,Maize,KG,actual,Retail,KES,34.53,0.3389,"36,124.00",85.3,27.6,,,,,,,,,,,,,,,,
2018    ,January,Western,Maize,KG,actual,Retail,KES,26.37,0.2588,"19,667.51",95.5,28.5,,,,,,,,,,,,,,,,
2018    ,February,Western,Maize,KG,actual,Retail,KES,25.97,0.2548,"19,667.51",85.4,28.4,,,,,,,,,,,,,,,,
2018    ,March,Western,Maize,KG,actual,Retail,KES,26.17,0.2568,"19,667.51",75.6,28.3,,,,,,,,,,,,,,,,
2018    ,April,Western,Maize,KG,actual,Retail,KES,26.37,0.2588,"22,477.15",65.7,28.2,,,,,,,,,,,,,,,,
2018    ,May,Western,Maize,KG,actual,Retail,KES,25.77,0.2528,"25,286.79",55.8,28.1,,,,,,,,,,,,,,,,
2018    ,June,Western,Maize,KG,actual,Retail,KES,25.97,0.2548,"22,477.15",45.7,28,,,,,,,,,,,,,,,,
2018    ,July,Western,Maize,KG,actual,Retail,KES,26.17,0.2568,"22,477.15",35.6,27.9,,,,,,,,,,,,,,,,
2018    ,August,Western,Maize,KG,actual,Retail,KES,25.97,0.2548,"19,667.51",25.8,28,,,,,,,,,,,,,,,,
2018    ,September,Western,Maize,KG,actual,Retail,KES,26.37,0.2588,"25,286.79",15.3,27.9,,,,,,,,,,,,,,,,
2018    ,October ,Western,Maize,KG,actual,Retail,KES,25.77,0.2528,"28,096.44",5.6,27.8,,,,,,,,,,,,,,,,
2018    ,November,Western,Maize,KG,actual,Retail,KES,25.97,0.2548,"28,096.44",95.4,27.7,,,,,,,,,,,,,,,,
2018    ,December,Western,Maize,KG,actual,Retail,KES,26.17,0.2568,"28,096.44",85.3,27.6,,,,,,,,,,,,,,,,
2018    ,January,Rift Valley,Maize,KG,actual,Retail,KES,28.58,0.2801,"157,410.78",95.5,28.5,,,,,,,,,,,,,,,,
2018    ,February,Rift Valley,Maize,KG,actual,Retail,KES,28.18,0.2761,"157,410.78",85.4,28.4,,,,,,,,,,,,,,,,
2018    ,March,Rift Valley,Maize,KG,actual,Retail,KES,28.38,0.2781,"157,410.78",75.6,28.3,,,,,,,,,,,,,,,,
2018    ,April,Rift Valley,Maize,KG,actual,Retail,KES,28.58,0.2801,"179,898.03",65.7,28.2,,,,,,,,,,,,,,,,
2018    ,May,Rift Valley,Maize,KG,actual,Retail,KES,27.98,0.2741,"202,385.28",55.8,28.1,,,,,,,,,,,,,,,,
2018    ,June,Rift Valley,Maize,KG,actual,Retail,KES,28.18,0.2761,"179,898.03",45.7,28,,,,,,,,,,,,,,,,
2018    ,July,Rift Valley,Maize,KG,actual,Retail,KES,28.38,0.2781,"179,898.03",35.6,27.9,,,,,,,,,,,,,,,,
2018    ,August,Rift Valley,Maize,KG,actual,Retail,KES,28.18,0.2761,"157,410.78",25.8,28,,,,,,,,,,,,,,,,
2018    ,September,Rift Valley,Maize,KG,actual,Retail,KES,28.58,0.2801,"202,385.28",15.3,27.9,,,,,,,,,,,,,,,,
2018    ,October ,Rift Valley,Maize,KG,actual,Retail,KES,27.98,0.2741,"224,872.54",5.6,27.8,,,,,,,,,,,,,,,,
2018    ,November,Rift Valley,Maize,KG,actual,Retail,KES,28.18,0.2761,"224,872.54",95.4,27.7,,,,,,,,,,,,,,,,
2018    ,December,Rift Valley,Maize,KG,actual,Retail,KES,28.08,0.2756,"224,872.54",85.3,27.6,,,,,,,,,,,,,,,,
2018    ,January,Central,Maize,KG,actual,Retail,KES,32.08,0.3144,"8,400.23",95.5,28.5,,,,,,,,,,,,,,,,
2018    ,February,Central,Maize,KG,actual,Retail,KES,31.68,0.3105,"8,400.23",85.4,28.4,,,,,,,,,,,,,,,,
2018    ,March,Central,Maize,KG,actual,Retail,KES,31.88,0.3125,"8,400.23",75.6,28.3,,,,,,,,,,,,,,,,
2018    ,April,Central,Maize,KG,actual,Retail,KES,32.08,0.3144,"9,600.26",65.7,28.2,,,,,,,,,,,,,,,,
2018    ,May,Central,Maize,KG,actual,Retail,KES,31.48,0.3085,"10,800.30",55.8,28.1,,,,,,,,,,,,,,,,
2018    ,June,Central,Maize,KG,actual,Retail,KES,31.68,0.3105,"9,600.26",45.7,28,,,,,,,,,,,,,,,,
2018    ,July,Central,Maize,KG,actual,Retail,KES,31.88,0.3125,"9,600.26",35.6,27.9,,,,,,,,,,,,,,,,
